Stg1 Pressure 1,Stg2 Pressure 2,Temp1-Temp2
36.50794,8.4083,46.1
34.21246,8.09306,46.1
36.72772,8.23223,46.1
40.34188,7.42587,46.1
33.74847,8.18512,46.1
33.13797,8.39103,46.1
33.23566,8.30702,46.1
39.19414,8.09875,46.1
34.72527,8.21142,46.1
36.7033,8.01356,46.1
31.84371,8.34863,46.1
31.23321,8.29426,46.1
38.11966,8.02338,46.1
33.62637,8.11838,46.1
33.62637,8.50213,46.1
29.40171,8.21986,46.1
34.11478,8.15901,46.1
30.40293,8.2499,46.1
38.43712,7.62726,46.1
42.95483,7.0959,46.2
33.62637,7.80903,46.2
30.28083,8.29347,46.2
33.16239,8.1812,46.2
34.52991,8.32724,46.2
34.92064,8.23223,46.2
35.79976,8.16863,46.2
30.40293,8.39712,46.2
29.42613,8.28209,46.2
30.28083,8.26815,46.2
34.9939,8.33313,46.2
35.14042,8.27384,46.2
33.87057,8.37729,46.2
29.42613,8.31114,46.2
28.84005,8.36159,46.2
29.40171,8.4405,46.2
29.40171,8.35511,46.2
34.67643,8.29838,46.2
33.23566,8.16647,46.2
34.77412,7.85143,46.2
35.7265,8.18924,46.2
34.67643,7.98373,46.2
34.48108,8.33254,46.2
34.04152,8.46425,46.2
32.38095,8.13173,46.2
34.94506,8.12368,46.2
29.42613,8.36944,46.2
34.23687,8.28562,46.2
36.0928,8.35766,46.2
36.16606,8.21672,46.2
35.16484,8.29406,46.3
36.14164,8.10307,46.3
33.74847,8.37494,46.3
35.79976,8.2923,46.3
34.5055,8.26305,46.3
29.30403,8.25932,46.3
34.89622,8.37022,46.3
35.18925,7.94368,46.3
34.94506,8.42067,46.3
35.18925,8.20357,46.3
35.26252,8.16981,46.3
32.30769,8.37238,46.3
34.04152,8.13723,46.3
34.11478,8.24224,46.3
33.45543,8.44305,46.3
33.57753,8.18434,46.3
36.2149,8.31546,46.3
35.18925,8.29426,46.3
35.94628,7.59114,46.4
35.09158,8.46778,46.4
33.23566,8.14959,46.4
34.57875,8.33587,46.4
34.55434,8.28444,46.4
32.25885,8.4034,46.4
35.21368,8.30329,46.4
33.65079,8.32547,46.4
30.37851,8.33685,46.4
38.58364,8.28503,46.4
34.13919,8.18669,46.4
29.42613,8.27915,46.4
29.40171,8.31408,46.4
43.4188,7.32615,46.4
36.06838,8.34451,46.4
33.16239,8.18159,46.4
34.28571,8.26148,46.4
35.9707,8.36669,46.4
33.69963,8.1757,46.4
29.40171,8.34255,46.4
35.9707,8.20416,46.4
35.06715,8.05596,46.4
30.40293,8.4085,46.4
34.52991,8.17295,46.5
34.9939,8.14154,46.5
35.09158,8.27542,46.5
35.18925,8.36198,46.5
30.40293,8.33018,46.5
33.67522,8.16059,46.5
34.8718,8.16078,46.5
34.13919,8.28071,46.5
35.14042,8.23125,46.5
30.74481,8.27561,46.5
29.42613,8.4085,46.5
30.40293,8.26619,46.5
36.19048,8.32036,46.5
34.79854,7.57799,46.5
35.14042,8.18394,46.5
30.37851,8.27954,46.5
29.42613,8.2813,46.5
34.94506,8.32743,46.5
35.18925,8.30604,46.5
38.4127,7.98903,46.5
34.35897,8.13899,46.5
35.94628,8.16588,46.5
36.337,8.14724,46.5
29.32845,8.40085,46.5
35.21368,8.33077,46.5
35.2381,8.22752,46.5
30.40293,8.29995,46.5
35.94628,8.2707,46.5
35.116,8.30348,46.5
34.33456,8.29603,46.5
33.11355,8.33077,46.5
36.53236,8.07265,46.5
30.37851,8.24322,46.5
29.40171,8.19513,46.5
29.42613,8.3504,46.5
31.28205,8.14783,46.5
29.40171,8.40752,46.5
29.40171,8.25873,46.6
35.92186,8.17786,46.6
29.37729,8.39849,46.6
34.74969,8.32822,46.6
35.92186,8.04085,46.6
33.08913,8.21731,46.6
37.6801,7.76349,46.6
35.04274,8.27561,46.6
34.2613,8.22556,46.6
33.26007,8.13723,46.6
29.42613,8.36473,46.6
34.9939,8.42892,46.6
35.45787,8.35668,46.6
34.2613,8.13899,46.6
32.18559,8.39496,46.6
42.46643,7.00875,46.6
33.74847,8.15686,46.6
34.55434,7.89893,46.6
34.13919,8.28503,46.6
34.2613,8.2972,46.6
29.42613,8.27247,46.6
35.50671,8.27247,46.6
34.2613,8.1651,46.6
33.26007,7.88774,46.6
33.06471,8.07559,46.6
31.28205,8.42008,46.7
34.11478,8.16706,46.7
34.09035,8.40654,46.7
34.06594,8.36473,46.7
34.04152,8.2283,46.7
39.97558,7.68144,46.7
33.13797,7.97057,46.7
34.06594,7.9111,46.7
34.79854,8.34961,46.7
31.33089,8.32174,46.7
33.84615,8.33273,46.7
39.04762,7.65199,46.7
34.8718,8.30191,46.7
35.79976,8.36198,46.7
30.37851,8.44658,46.7
32.86935,8.21731,46.7
34.9939,8.37533,46.7
29.42613,8.2393,46.7
41.85592,7.37247,46.8
35.16484,8.32606,46.8
37.6801,8.15293,46.8
36.06838,8.19278,46.8
34.16362,8.22674,46.8
40.09768,7.02857,46.8
31.18437,8.44403,46.8
31.35531,8.38789,46.8
31.57509,8.45463,46.8
35.53114,8.1494,46.8
33.11355,8.12839,46.8
29.27961,8.21928,46.8
36.06838,8.36669,46.8
40.2442,8.09169,46.8
30.40293,8.28444,46.8
28.32723,8.46111,46.8
33.60196,8.36178,46.8
33.21124,8.34824,46.8
30.40293,8.21398,46.8
33.91941,8.1013,46.8
33.74847,7.70126,46.9
37.26496,7.60587,46.9
29.42613,8.27326,46.9
30.28083,8.34451,46.9
28.40049,8.42813,46.9
30.08547,8.33705,46.9
34.62759,8.19003,46.9
34.48108,8.38338,46.9
36.06838,8.30427,46.9
33.23566,8.13134,46.9
30.35409,8.29053,46.9
35.45787,8.33293,46.9
35.14042,8.18728,46.9
33.72406,8.22085,46.9
34.70086,8.36218,46.9
33.7729,8.42263,46.9
29.37729,8.4454,46.9
34.96947,8.25127,46.9
34.18803,8.18728,46.9
32.86935,8.46268,46.9
37.70452,8.23302,46.9
35.9707,8.24813,46.9
35.82418,7.88322,46.9
32.69841,8.01239,46.9
37.99756,7.04938,46.9
29.40171,8.33666,46.9
34.18803,8.29347,46.9
33.99268,8.36983,46.9
31.35531,8.33214,46.9
30.35409,8.30466,46.9
28.44933,8.38593,46.9
35.92186,8.25696,46.9
33.89499,8.38887,46.9
34.23687,8.14076,46.9
30.37851,8.28111,46.9
32.94262,8.2073,47
31.35531,8.40889,47
37.48474,8.02436,47
35.2381,8.14841,47
34.84738,8.33195,47
33.2845,8.12506,47
35.26252,7.84554,47
34.23687,8.2391,47
34.40781,8.32625,47
33.11355,8.16726,47
33.13797,8.28739,47
33.94383,8.26697,47
35.09158,8.27542,47
33.99268,8.30447,47
35.18925,8.18493,47
37.4359,8.10366,47
35.09158,8.15293,47
28.42491,8.47877,47
31.96581,8.40693,47
41.44078,7.45472,47
30.37851,8.41046,47.1
30.35409,8.40556,47.1
34.23687,8.05439,47.1
33.11355,8.2605,47.1
30.01221,8.32154,47.1
34.21246,8.30702,47.1
34.92064,8.36375,47.1
34.77412,8.15077,47.1
33.60196,8.36591,47.1
29.32845,8.38867,47.1
29.42613,8.43716,47.1
36.14164,8.25206,47.1
29.32845,8.37572,47.1
35.14042,8.29387,47.1
33.94383,8.05616,47.1
35.14042,8.28759,47.1
34.77412,8.29956,47.1
35.09158,8.26972,47.1
30.40293,8.34824,47.1
35.6044,7.98353,47.1
29.42613,8.29151,47.2
40.34188,7.20896,47.2
34.65202,8.33195,47.2
30.37851,8.39653,47.2
30.30525,8.25127,47.2
34.06594,8.32331,47.2
30.40293,8.4193,47.2
34.40781,8.17845,47.2
30.37851,8.32468,47.2
36.28815,8.18335,47.2
33.2845,8.17315,47.2
34.21246,8.14645,47.2
29.30403,8.33823,47.2
29.40171,8.29544,47.2
33.01587,8.30093,47.2
29.37729,8.21712,47.3
35.01831,8.329,47.3
34.94506,8.25873,47.3
35.06715,8.16137,47.3
36.14164,8.19906,47.3
33.33334,8.22143,47.3
28.42491,8.3398,47.3
35.04274,8.40045,47.3
36.53236,8.16608,47.3
42.442,7.2284,47.3
34.82296,7.67359,47.3
34.33456,8.19042,47.3
34.45666,8.33116,47.3
29.37729,8.40811,47.3
36.19048,8.21986,47.3
29.27961,8.38612,47.3
33.82174,8.12349,47.3
40.95238,7.62019,47.3
33.21124,8.37278,47.3
39.41392,6.97754,47.3
33.74847,8.3398,47.3
32.28327,8.43049,47.3
34.70086,7.97038,47.3
34.79854,8.3873,47.3
31.35531,8.22438,47.3
29.30403,8.49153,47.3
34.23687,8.36021,47.3
35.9707,8.3237,47.4
34.79854,8.29799,47.4
34.18803,7.75976,47.4
35.18925,8.07795,47.4
35.62882,8.16412,47.4
33.52869,8.39515,47.4
36.14164,8.32606,47.4
32.06349,8.36571,47.4
32.77168,8.15843,47.4
34.3834,8.23105,47.4
30.40293,8.35275,47.4
35.65324,8.14547,47.4
33.99268,8.42577,47.4
32.30769,8.26246,47.4
39.07204,8.40124,47.4
34.8718,8.29799,47.4
31.18437,8.29073,47.4
29.42613,8.27954,47.4
33.69963,8.12035,47.4
29.42613,8.26658,47.5
35.75092,8.20377,47.5
33.2845,8.36571,47.5
30.28083,8.34647,47.5
31.91697,8.39535,47.5
41.41636,7.77448,47.5
41.41636,7.11337,47.5
34.0171,8.41694,47.5
29.42613,8.05871,47.5
36.0928,8.16647,47.5
35.89744,8.37827,47.5
36.11722,8.30407,47.5
35.01831,8.25049,47.5
35.01831,7.28905,47.5
32.42979,8.12407,47.5
35.16484,8.12172,47.5
33.69963,8.32586,47.5
35.57998,8.14469,47.5
30.37851,8.29132,47.5
33.82174,7.69793,47.5
35.94628,8.17217,47.5
33.30891,8.21398,47.5
34.33456,7.85535,47.5
33.18681,8.0646,47.5
28.54701,8.42617,47.6
29.42613,8.25323,47.6
32.40537,8.09856,47.6
29.40171,8.24872,47.6
34.82296,8.1861,47.6
36.06838,8.25893,47.6
33.33334,8.33155,47.6
35.04274,8.34373,47.6
35.62882,8.35079,47.6
33.23566,8.31291,47.6
35.09158,8.25618,47.6
32.28327,8.37808,47.6
34.21246,8.31232,47.6
33.69963,8.06322,47.6
36.06838,8.31762,47.6
35.18925,8.34215,47.6
27.30159,8.36257,47.6
28.40049,8.29387,47.6
36.26374,8.28896,47.6
29.42613,8.17845,47.6
35.38462,8.11053,47.7
41.51405,8.32861,47.7
34.70086,8.20573,47.7
35.84859,8.39083,47.7
34.13919,8.12584,47.7
35.18925,7.87321,47.7
31.37973,8.31153,47.7
29.42613,8.25932,47.7
29.05983,8.30329,47.7
35.16484,8.22674,47.7
29.42613,8.31683,47.7
29.42613,8.36846,47.7
32.30769,8.19081,47.7
30.40293,8.27502,47.7
35.7265,8.20534,47.7
30.28083,8.33391,47.7
32.50306,8.30348,47.7
35.09158,8.34981,47.7
36.80098,7.76918,47.7
35.06715,8.18198,47.7
33.35775,8.22772,47.7
31.28205,8.25795,47.7
38.46154,7.84181,47.8
35.116,8.25343,47.8
35.16484,8.3082,47.8
35.14042,8.18591,47.8
36.337,7.87537,47.8
35.70208,8.30447,47.8
30.23199,8.16726,47.8
29.42613,8.18669,47.8
34.67643,8.21869,47.8
36.26374,8.38848,47.8
31.01343,7.86693,47.8
35.04274,8.31762,47.8
29.42613,8.22477,47.8
33.16239,8.10032,47.8
35.43346,8.12388,47.8
31.35531,8.2499,47.9
34.72527,8.34078,47.9
34.18803,7.65788,47.9
30.76923,8.26109,47.9
35.87302,8.30937,47.9
35.116,8.22477,47.9
41.85592,7.67712,47.9
34.18803,8.30898,47.9
31.89255,8.35511,47.9
34.3834,8.31036,47.9
29.40171,8.20082,47.9
29.42613,8.22438,47.9
35.06715,8.15548,47.9
33.33334,8.20652,47.9
29.32845,8.24636,47.9
34.60318,8.13997,47.9
29.37729,8.29799,47.9
29.42613,8.16628,47.9
33.18681,8.25637,47.9
31.35531,8.25422,48
33.04029,8.30721,48
31.35531,8.1967,48
34.92064,8.43932,48
35.67766,8.36649,48
34.57875,8.32547,48
27.37485,8.34804,48
29.40171,8.42656,48
31.23321,8.33587,48
30.91575,8.08305,48
32.30769,8.33862,48
29.47497,8.39417,48.1
33.33334,8.26992,48.1
30.23199,8.32998,48.1
30.86691,8.2866,48.1
29.42613,8.24283,48.1
30.37851,8.26972,48.1
35.18925,8.18178,48.1
34.23687,8.2389,48.1
27.37485,8.35472,48.1
30.23199,8.29426,48.1
33.16239,8.16588,48.1
34.89622,8.31232,48.1
30.37851,8.22261,48.1
35.116,8.16706,48.1
35.14042,8.21869,48.1
33.87057,8.12506,48.1
32.82051,8.17805,48.1
34.55434,8.31389,48.1
29.27961,8.44167,48.1
29.23077,8.42636,48.1
36.01954,8.17393,48.2
34.21246,8.30996,48.2
36.01954,8.21044,48.2
36.75214,6.9638,48.2
33.69963,8.25853,48.2
34.16362,8.04045,48.2
34.92064,8.11936,48.2
33.89499,8.2497,48.2
31.37973,8.31507,48.2
35.14042,8.31565,48.2
31.35531,7.18678,48.2
34.40781,8.3294,48.2
32.30769,8.10975,48.2
29.42613,7.99177,48.3
32.28327,8.37866,48.3
36.0928,8.16157,48.3
33.26007,8.19768,48.3
42.10012,7.05566,48.3
35.65324,8.21574,48.3
30.25641,8.25991,48.3
34.92064,8.33214,48.3
35.38462,8.27247,48.3
29.32845,8.38122,48.3
34.21246,8.17217,48.3
36.16606,8.27699,48.3
33.94383,8.37945,48.3
31.96581,7.88774,48.3
38.36386,8.3981,48.3
36.06838,8.28464,48.3
29.40171,8.09051,48.4
35.65324,8.17531,48.4
32.89378,8.21555,48.4
38.31502,8.25893,48.4
29.40171,8.21771,48.4
29.42613,8.21535,48.4
30.40293,7.48044,48.4
33.74847,8.13389,48.4
35.14042,8.16353,48.4
29.42613,8.11563,48.4
29.42613,8.1649,48.4
31.35531,8.25088,48.4
33.96825,8.38652,48.4
29.42613,8.0964,48.4
33.23566,8.49232,48.4
30.40293,8.14154,48.4
29.42613,8.2126,48.4
34.48108,8.33057,48.5
36.19048,8.32311,48.5
29.37729,8.27777,48.5
30.35409,7.80785,48.5
34.23687,8.25009,48.5
29.42613,8.07991,48.5
28.40049,8.32194,48.5
31.35531,8.2234,48.5
31.25763,8.24695,48.5
33.7729,8.19317,48.5
29.42613,7.73934,48.5
35.16484,8.25657,48.5
29.42613,8.25304,48.5
29.37729,8.31487,48.6
34.13919,8.26128,48.6
29.40171,8.32606,48.6
31.45299,8.07677,48.6
30.20757,8.20181,48.6
33.50427,8.1914,48.6
31.35531,8.17001,48.6
30.40293,8.29681,48.6
36.77656,8.19062,48.6
34.9939,8.12741,48.6
31.35531,8.30859,48.7
34.13919,8.25971,48.7
29.35287,8.20495,48.7
36.01954,8.22026,48.7
37.63126,8.25637,48.7
34.52991,8.11819,48.7
33.2845,8.26619,48.7
33.21124,8.18316,48.7
31.15995,8.09699,48.7
34.67643,8.29367,48.7
30.40293,8.26187,48.7
36.9475,7.21446,48.7
29.42613,7.93053,48.7
31.33089,8.38553,48.7
30.40293,7.68242,48.7
34.52991,8.2866,48.7
35.09158,8.11563,48.7
32.69841,7.2335,48.7
29.37729,8.45856,48.7
43.12576,7.86399,48.8
34.9939,8.20887,48.8
34.45666,8.34412,48.8
29.40171,8.18532,48.8
38.4127,7.62726,48.8
36.19048,7.75976,48.8
34.48108,8.37336,48.8
35.16484,8.13487,48.8
32.86935,8.2974,48.8
30.40293,8.19356,48.8
29.42613,8.16981,48.8
35.4823,8.28366,48.8
29.42613,7.50988,48.8
30.37851,8.16667,48.8
33.2845,8.26383,48.8
34.23687,8.18355,48.8
34.52991,8.05361,48.8
34.04152,8.30133,48.8
30.40293,7.01483,48.8
31.37973,8.35688,48.8
33.23566,8.27365,48.8
31.35531,8.33018,48.8
34.79854,8.25382,48.9
33.94383,8.17491,48.9
29.40171,8.15273,48.9
30.32967,8.32724,48.9
37.0696,8.27384,48.9
34.9939,8.22281,48.9
35.89744,7.63963,48.9
34.77412,8.0485,48.9
35.33578,8.00139,48.9
30.37851,8.24322,48.9
33.11355,8.20298,48.9
34.13919,8.29544,48.9
33.62637,7.8104,48.9
35.6044,8.09699,48.9
34.57875,7.81727,48.9
37.11844,8.14469,48.9
29.42613,8.04517,48.9
32.50306,8.35688,48.9
35.09158,8.13978,48.9
33.65079,8.22889,49
32.01465,7.77075,49
33.18681,8.30604,49
35.33578,8.21339,49
35.2381,8.24558,49
36.11722,8.11347,49
34.16362,8.12074,49
34.96947,8.09816,49
38.24176,8.31193,49
29.32845,8.37572,49
41.00122,7.49516,49
30.32967,8.27345,49
34.77412,8.32351,49
29.37729,8.2711,49
34.92064,8.30191,49
31.35531,8.11563,49
34.13919,8.29485,49
38.33944,8.03221,49.1
29.42613,8.18375,49.1
30.37851,8.17295,49.1
29.37729,8.25991,49.1
29.23077,7.67535,49.1
38.02198,8.20927,49.1
29.42613,8.17275,49.1
29.42613,8.20318,49.1
32.30769,8.26207,49.1
35.116,8.18807,49.1
36.11722,8.24126,49.1
34.92064,8.21142,49.1
31.33089,8.11112,49.1
32.99146,8.06401,49.1
28.35165,8.39044,49.1
30.40293,8.14135,49.1
35.70208,8.19925,49.1
30.35409,8.07696,49.1
36.99634,8.2499,49.1
32.08791,8.23086,49.1
30.40293,8.23125,49.1
27.98535,8.33352,49.1
30.40293,8.18807,49.1
29.40171,8.19709,49.2
35.21368,8.11112,49.2
32.91819,8.2552,49.2
36.11722,8.24283,49.2
29.42613,8.33332,49.2
36.48352,8.00355,49.2
34.84738,8.27522,49.2
33.72406,8.17766,49.2
34.18803,8.24538,49.2
35.16484,8.13919,49.2
32.38095,8.23871,49.2
29.40171,8.20573,49.2
29.40171,8.27895,49.2
31.20879,8.36708,49.2
35.62882,7.79332,49.2
32.82051,8.23773,49.2
28.42491,8.24519,49.2
29.42613,8.07245,49.2
33.55312,8.41007,49.2
33.26007,8.1547,49.2
32.74725,8.11053,49.2
35.14042,8.14841,49.2
35.116,8.30368,49.2
28.42491,8.32959,49.3
34.5055,8.08109,49.3
30.35409,8.26501,49.3
30.37851,7.90266,49.3
33.2845,8.23184,49.3
33.23566,8.37317,49.3
35.2381,7.94918,49.3
37.02076,8.19337,49.3
30.37851,8.23851,49.3
33.82174,8.30957,49.3
38.09524,7.00384,49.3
30.10989,8.13448,49.3
29.42613,8.00846,49.3
30.40293,8.08128,49.4
34.11478,8.28405,49.4
30.37851,8.18807,49.4
37.99756,7.52754,49.4
30.40293,8.00983,49.4
29.40171,8.0167,49.4
29.32845,8.3506,49.4
30.18315,7.80863,49.4
29.42613,8.17374,49.4
31.35531,8.24224,49.4
31.23321,8.17864,49.4
33.21124,8.24401,49.4
30.40293,8.29269,49.4
42.85715,7.57701,49.4
37.41148,7.94663,49.4
34.84738,8.30996,49.4
29.98779,8.20102,49.4
36.80098,7.86693,49.4
37.89988,8.15627,49.4
37.02076,8.11701,49.4
29.27961,8.18885,49.4
34.23687,7.39132,49.4
34.23687,7.49732,49.5
34.45666,7.73483,49.5
33.89499,8.2024,49.5
34.89622,8.13428,49.5
35.62882,8.21398,49.5
31.28205,8.33214,49.5
33.01587,8.2073,49.5
35.43346,8.12486,49.5
31.28205,8.13664,49.5
32.01465,7.30024,49.5
36.11722,8.1808,49.5
32.82051,8.31094,49.5
35.31136,8.24283,49.5
29.42613,8.21457,49.5
35.84859,8.13487,49.5
33.47985,8.24067,49.5
29.05983,8.40281,49.5
30.40293,8.27973,49.5
34.13919,8.27757,49.5
30.01221,7.52735,49.5
40.07326,7.45217,49.5
34.82296,8.18964,49.6
30.37851,8.23949,49.6
40.70818,7.0164,49.6
35.99512,8.12996,49.6
29.30403,8.13683,49.6
28.42491,8.40457,49.6
35.01831,8.08403,49.6
30.42735,8.03888,49.6
36.43468,8.25971,49.6
29.25519,8.34058,49.6
28.42491,7.93289,49.6
31.47741,8.1757,49.6
30.40293,8.18375,49.7
33.99268,8.26501,49.7
29.40171,8.10425,49.7
34.21246,8.23616,49.7
36.11722,8.23773,49.7
30.08547,8.28739,49.7
29.42613,7.72403,49.7
36.80098,8.12741,49.7
32.45422,8.12937,49.7
34.89622,7.99452,49.7
35.6044,8.16745,49.7
33.87057,8.05793,49.7
35.70208,8.14213,49.7
34.06594,8.1388,49.7
30.40293,8.12996,49.7
30.37851,8.14567,49.7
31.35531,8.10719,49.7
30.40293,8.16706,49.7
29.42613,8.28837,49.8
35.62882,8.19925,49.8
29.27961,8.20455,49.8
29.25519,8.09581,49.8
35.18925,7.81511,49.8
29.40171,8.24813,49.8
37.11844,8.09365,49.8
35.82418,8.19768,49.8
36.11722,8.15528,49.8
31.45299,8.11779,49.8
35.82418,8.23753,49.8
34.65202,8.33705,49.8
35.33578,8.21417,49.8
35.06715,8.01494,49.8
31.28205,8.0805,49.8
29.35287,8.05125,49.8
38.63248,8.08835,49.8
31.35531,7.92189,49.9
34.8718,8.32095,49.9
38.55922,8.26344,49.9
29.42613,8.10955,49.9
35.16484,8.2974,49.9
29.40171,8.14999,49.9
29.40171,8.19297,49.9
30.40293,7.89775,49.9
34.48108,8.01023,49.9
29.37729,8.08717,49.9
30.40293,8.09758,49.9
30.30525,8.35629,49.9
29.40171,8.16314,49.9
34.74969,8.2075,49.9
31.33089,8.1916,49.9
38.07082,8.21731,49.9
29.37729,8.11387,50
35.75092,8.10091,50
32.67399,8.11583,50
34.89622,7.95193,50
33.7729,8.21398,50
30.40293,8.12584,50
31.23321,8.19062,50
29.42613,8.20887,50
30.40293,8.16667,50
30.28083,7.85005,50
38.0464,7.34401,50
28.40049,8.31938,50
36.14164,8.22104,50
31.11111,7.57407,50
33.18681,8.29171,50
36.2149,8.2711,50
29.42613,8.15116,50
29.37729,8.36375,50
35.116,8.20809,50
40.58608,8.03771,50
37.89988,8.21614,50
34.18803,7.99511,50
32.28327,8.1333,50
35.99512,8.16726,50
34.89622,8.19553,50.1
34.18803,8.18493,50.1
32.74725,8.21398,50.1
35.09158,8.2762,50.1
36.55678,8.18669,50.1
29.37729,8.24146,50.1
34.16362,8.20848,50.1
29.42613,8.19022,50.1
28.40049,8.42793,50.1
34.9939,7.83062,50.1
38.75458,8.18159,50.1
29.32845,8.17295,50.1
27.39927,8.32311,50.1
30.40293,8.13997,50.1
32.99146,8.01042,50.1
33.33334,8.13566,50.1
33.47985,8.26109,50.1
29.25519,7.24489,50.1
35.55556,8.16274,50.1
32.23443,8.21908,50.1
31.35531,8.02652,50.2
39.56044,7.28591,50.2
34.21246,8.16098,50.2
30.37851,7.61391,50.2
33.47985,8.29426,50.2
34.13919,8.24087,50.2
34.89622,8.276,50.2
34.60318,8.02043,50.2
30.25641,8.16745,50.2
33.52869,7.83239,50.2
36.87424,8.15116,50.2
29.42613,8.06931,50.2
35.04274,8.13291,50.2
31.35531,8.16785,50.2
27.64347,8.38357,50.2
35.28694,8.22183,50.3
29.40171,8.26128,50.3
34.2613,8.2126,50.3
33.04029,8.2495,50.3
35.94628,7.07176,50.3
35.4823,7.82571,50.3
34.18803,7.63315,50.3
34.72527,8.25893,50.3
32.89378,8.31722,50.3
39.12088,7.21368,50.3
30.40293,8.1861,50.3
29.42613,7.9641,50.3
41.36752,8.09326,50.3
37.87546,8.11877,50.3
36.04396,8.19356,50.3
30.40293,8.19474,50.3
29.32845,8.39417,50.3
35.116,8.18669,50.3
34.8718,8.25323,50.3
29.37729,8.06754,50.3
29.42613,7.45963,50.4
34.23687,8.22929,50.4
34.48108,7.62353,50.4
37.41148,8.17236,50.4
34.21246,7.93485,50.4
34.8718,8.27483,50.4
37.558,8.12584,50.4
35.87302,8.15568,50.4
37.63126,8.18571,50.4
35.79976,8.09738,50.4
37.46032,8.12604,50.4
31.06227,8.32468,50.4
30.40293,7.60194,50.4
33.43102,8.26619,50.4
30.32967,8.21378,50.4
30.40293,8.07657,50.4
32.30769,8.20985,50.4
30.37851,8.14979,50.4
35.18925,8.17864,50.4
35.38462,8.10346,50.4
36.11722,8.08501,50.4
34.48108,8.20868,50.4
34.11478,7.66357,50.5
34.2613,8.27247,50.5
30.40293,8.05989,50.5
29.40171,7.26726,50.5
30.37851,8.25441,50.5
37.41148,8.07854,50.5
30.40293,8.13723,50.5
29.37729,7.76761,50.5
29.40171,8.23282,50.5
35.01831,8.40045,50.5
36.11722,8.23046,50.5
32.30769,8.1547,50.5
35.99512,8.26442,50.5
31.35531,8.24047,50.5
33.26007,8.13428,50.5
33.91941,8.06146,50.5
28.25397,8.2338,50.5
29.42613,8.2234,50.6
34.13919,8.18964,50.6
35.28694,8.06617,50.6
34.11478,8.16706,50.6
34.23687,8.04497,50.6
30.40293,8.19238,50.6
31.37973,8.11976,50.6
33.26007,8.19101,50.6
33.84615,8.23125,50.6
30.37851,8.21653,50.6
33.21124,8.28935,50.6
30.40293,8.09561,50.6
30.37851,7.68968,50.6
29.32845,8.3663,50.6
35.14042,8.25971,50.6
34.21246,8.10327,50.6
27.59463,8.28955,50.6
36.11722,7.3552,50.6
32.16117,8.21064,50.6
34.67643,8.21849,50.6
34.79854,8.14449,50.6
31.35531,8.12407,50.7
34.74969,8.36375,50.7
35.70208,8.2711,50.7
33.84615,8.21712,50.7
34.72527,7.77095,50.7
31.23321,7.79254,50.7
36.11722,8.04301,50.7
37.70452,8.22595,50.7
36.11722,8.14272,50.7
33.21124,8.28464,50.7
31.35531,8.17688,50.7
36.06838,7.72678,50.7
30.40293,8.04144,50.7
29.42613,8.07441,50.7
37.14286,8.27424,50.7
34.57875,8.40713,50.7
33.67522,8.23341,50.7
35.40903,8.11897,50.7
33.69963,8.23812,50.7
29.40171,8.14351,50.8
32.50306,7.66534,50.8
30.40293,7.91031,50.8
35.14042,8.01023,50.8
30.35409,8.03221,50.8
34.96947,8.34176,50.8
29.37729,8.11917,50.8
32.52747,8.05989,50.8
31.35531,8.15901,50.8
29.42613,7.51812,50.8
34.94506,8.10916,50.8
32.91819,8.20436,50.8
30.37851,8.08364,50.8
28.42491,8.08109,50.8
30.35409,7.68163,50.8
34.11478,7.92327,50.8
32.74725,8.13899,50.8
33.82174,8.13624,50.8
35.55556,8.21829,50.8
35.70208,8.23596,50.8
29.42613,8.28346,50.8
29.23077,8.27188,50.8
33.38218,8.07775,50.8
33.74847,7.82983,50.8
35.2381,8.15293,50.8
35.18925,8.19788,50.8
29.40171,8.17766,50.8
30.79365,8.19238,50.8
39.73138,7.47612,50.8
34.70086,8.17295,50.8
28.37607,8.33214,50.9
35.7265,7.00757,50.9
34.28571,8.16274,50.9
33.79731,8.16392,50.9
34.18803,8.02789,50.9
30.40293,8.07755,50.9
32.30769,8.20063,50.9
29.40171,8.18453,50.9
32.18559,7.97941,50.9
33.04029,8.13782,50.9
34.55434,8.16176,50.9
29.32845,8.15077,50.9
35.18925,8.22104,50.9
34.09035,8.16059,51
36.41026,8.11524,51
35.116,8.08325,51
32.94262,8.14154,51
40.17094,8.04163,51
30.37851,7.76938,51
29.32845,8.31271,51
39.70696,7.02367,51
37.21612,8.01121,51
34.89622,8.21064,51
35.92186,7.99825,51
30.40293,8.14999,51
31.30647,8.11426,51
29.42613,8.13919,51
35.6044,8.10209,51
34.16362,8.15607,51
28.40049,8.0167,51
28.42491,8.30702,51
27.98535,8.33077,51
34.74969,8.17275,51
29.30403,8.27895,51
35.04274,8.12898,51
33.26007,8.05341,51
30.37851,8.09914,51
39.53602,7.04015,51.1
35.18925,8.0593,51.1
29.37729,8.31565,51.1
34.06594,8.20377,51.1
33.21124,8.05832,51.1
35.16484,8.10896,51.1
35.92186,7.81158,51.1
36.8254,8.06244,51.1
35.55556,8.1119,51.1
33.84615,8.0648,51.1
35.06715,8.15391,51.1
32.38095,8.19965,51.1
33.94383,7.81531,51.1
34.11478,8.2128,51.2
33.26007,8.23007,51.2
30.40293,8.03574,51.2
33.45543,8.16647,51.2
34.77412,8.1596,51.2
34.21246,7.66986,51.2
